Airport_ID,Name,Country,Degree,DegreeCentrality,Betweenness,Closeness,Eigenvector
448,Pori Airport,Finland,3,0.0009413241292751803,3.040868348310587e-06,0.27100340136054424,0.0024791793882820165
1177,Julius Nyerere International Airport,Tanzania,22,0.006903043614684656,0.00269958295357065,0.31074492979719187,0.010201968510993925
6407,Korla Airport,China,5,0.0015688735487919673,1.298622020524827e-07,0.25612794342200434,0.0010687306515807856
3865,Valdez Pioneer Field,United States,1,0.00031377470975839345,0.0,0.23242415402567093,9.93570632504225e-05
7457,Foshan Shadi Airport,China,1,0.00031377470975839345,0.0,0.21416571466971307,5.32945948639674e-05
2454,Suboficial Ay Santiago Germano Airport,Argentina,3,0.0009413241292751803,3.139716806998614e-07,0.21310598462052824,2.5449869132201223e-05
1606,Malta International Airport,Malta,77,0.024160652651396296,0.0009017845900254051,0.3331242813839239,0.07581745761057491
1582,Ostrava Leos Janáček Airport,Czech Republic,3,0.0009413241292751803,8.08087479860185e-07,0.2956949341250696,0.004685688272901213
499,Jersey Airport,Jersey,30,0.009413241292751803,0.00017869408499326958,0.3075067541489772,0.028282609938874673
2221,Quetta International Airport,Pakistan,8,0.0025101976780671476,0.00030545854362081973,0.25950655484081103,0.0015030346094525595
2142,Birjand Airport,Iran,2,0.0006275494195167869,0.0,0.23102573396158027,0.00014759331319837328
7121,Visalia Municipal Airport,United States,1,0.00031377470975839345,0.0,0.2847060925495801,0.0010828365255936227
2025,Invercargill Airport,New Zealand,2,0.0006275494195167869,0.0,0.2198992617125509,3.55482325200149e-05
3152,Tiruchirapally Civil Airport Airport,India,4,0.0012550988390335738,0.0,0.26765768035609305,0.001894917476288639
2965,Sochi International Airport,Russia,18,0.005647944775651082,1.226559425710348e-05,0.28883451150987854,0.00903203822406713
371,Paderborn Lippstadt Airport,Germany,8,0.0025101976780671476,1.590843157476245e-07,0.2844012136355524,0.008367944914898545
2560,Rio Galeão – Tom Jobim International Airport,Brazil,50,0.015688735487919672,0.013720500101732439,0.3394036208732694,0.026817571677230263
6371,Bayankhongor Airport,Mongolia,2,0.0006275494195167869,0.0003139716806998614,0.23178181818181817,9.105104803302948e-05
1141,Kitale Airport,Kenya,1,0.00031377470975839345,0.0,0.18731632773010462,1.3712328682456604e-06
1169,El Fasher Airport,Sudan,1,0.00031377470975839345,0.0,0.23137795847248438,0.00015241116752034867
3400,Taiping Airport,China,58,0.01819893316598682,0.005293452472848916,0.29511991851097324,0.01153304926381132
1665,Geneva Cointrin International Airport,Switzerland,101,0.03169124568559774,0.001302444444054656,0.35072080994827776,0.10034092123418613
2883,Cyril E. King Airport,Virgin Islands,19,0.0059617194854094755,0.0002894165446523651,0.3003770028275212,0.01135202145701929
2788,Comandante FAP German Arias Graziani Airport,Peru,1,0.00031377470975839345,0.0,0.25299674525680715,0.00033003736122570916
170,Pangnirtung Airport,Canada,2,0.0006275494195167869,0.0003139716806998614,0.1964979345212405,3.6514872123010633e-06
5736,Elko Regional Airport,United States,1,0.00031377470975839345,0.0,0.25017662296883586,0.00045988676428812525
295,Sfax Thyna International Airport,Tunisia,4,0.0012550988390335738,2.5594722326996563e-06,0.2930574712643678,0.0034136953896256876
9887,Betoambari Airport,Indonesia,1,0.00031377470975839345,0.0,0.21192977789599682,2.650917867605849e-05
2030,Queenstown International Airport,New Zealand,6,0.0018826482585503606,0.0,0.2616154982761451,0.0008009423611089009
3999,Darwin International Airport,Australia,20,0.006275494195167869,0.002534466611819935,0.28376814175051196,0.002649662632580827
2333,Matsuyama Airport,Japan,8,0.0025101976780671476,1.5720427463724844e-06,0.2872465074357819,0.0038351469643774245
6432,Jiayuguan Airport,China,4,0.0012550988390335738,1.6971442199992508e-08,0.23094202898550725,0.000429685694544103
6337,Winton Airport,Australia,2,0.0006275494195167869,0.0,0.20728455284552846,1.2492191427043918e-05
6413,Qiqihar Sanjiazi Airport,China,4,0.0012550988390335738,2.5417411391022873e-06,0.282435306628855,0.002296017375729653
3351,Perth International Airport,Australia,38,0.011923438970818951,0.006957315593981646,0.3150454725187821,0.008786165931811175
2426,Godofredo P. Ramos Airport,Philippines,2,0.0006275494195167869,0.0,0.25414673046251995,0.0003971771090396265
2718,Yariguíes Airport,Colombia,1,0.00031377470975839345,0.0,0.2496475011749961,0.00037686775929964976
687,Gothenburg-Landvetter Airport,Sweden,32,0.01004079071226859,0.0027104648586070736,0.3163275434243176,0.03979367350462681
7191,St Michael Airport,United States,1,0.00031377470975839345,0.0,0.18879213316746637,1.4462920118740511e-06
3339,Melbourne International Airport,Australia,55,0.01725760903671164,0.005958162677129954,0.33170274771024144,0.013961865156455389
6355,Zhuhai Jinwan Airport,China,30,0.009413241292751803,5.8880972195244846e-05,0.2856246639182649,0.006380830227457106
645,Haugesund Airport,Norway,10,0.0031377470975839346,1.6086094719975205e-06,0.27679346882056627,0.008994359851846628
6753,Mardin Airport,Turkey,4,0.0012550988390335738,9.932411229069978e-08,0.28291167332445627,0.0036949321631896833
2327,Okayama Airport,Japan,8,0.0025101976780671476,2.6607316391856344e-06,0.2829367897727273,0.0031301913269966355
198,Sandspit Airport,Canada,1,0.00031377470975839345,0.0,0.26406495981440053,0.000542378155095693
6093,Chokurdakh Airport,Russia,1,0.00031377470975839345,0.0,0.22606043410412824,9.021648606662112e-05
199,Chris Hadfield Airport,Canada,1,0.00031377470975839345,0.0,0.2820353982300885,0.0012754689034203304
299,Antwerp International Airport (Deurne),Belgium,1,0.00031377470975839345,0.0,0.23744598420503651,0.0004736360243813474
3415,Hilo International Airport,United States,3,0.0009413241292751803,0.0,0.28542002507612396,0.0015349118772629965
3597,Cavern City Air Terminal,United States,1,0.00031377470975839345,0.0,0.23638925975374572,0.00020509438165027834
2683,Eloy Alfaro International Airport,Ecuador,1,0.00031377470975839345,0.0,0.24005724615848148,0.00015492629865205158
865,Pierre Van Ryneveld Airport,South Africa,2,0.0006275494195167869,0.0,0.26213192959368314,0.0005992385447328367
2081,Rafha Domestic Airport,Saudi Arabia,1,0.00031377470975839345,0.0,0.25506202480992396,0.0005624102468079876
7317,Rurenabaque Airport,Bolivia,2,0.0006275494195167869,0.0,0.21143767000597094,2.5534920257255883e-05
120,Regina International Airport,Canada,9,0.002823972387825541,0.0,0.2997836515849873,0.006016880143377444
3161,U-Tapao International Airport,Thailand,2,0.0006275494195167869,0.0,0.24154918902531453,0.00027024669607615204
497,Alderney Airport,Guernsey,2,0.0006275494195167869,0.0,0.23411444942334533,0.0004533447968689716
733,Stockholm Västerås Airport,Sweden,3,0.0009413241292751803,0.0,0.2518770252114123,0.0034230743270976206
6390,Sunan Shuofang International Airport,China,19,0.0059617194854094755,2.2014763301008277e-06,0.29150278971919874,0.007199374822984034
7105,Chalkyitsik Airport,United States,2,0.0006275494195167869,0.0,0.21333422585179732,1.1151025154888654e-05
2604,Senador Nilo Coelho Airport,Brazil,5,0.0015688735487919673,8.370444199863508e-07,0.24423327458042762,0.0004057871390651703
4339,Yampa Valley Airport,United States,1,0.00031377470975839345,0.0,0.2607166230366492,0.0007010365116174671
37,Kugluktuk Airport,Canada,3,0.0009413241292751803,0.0004709575210497921,0.20536117017849087,1.388210741700798e-05
3930,Incheon International Airport,South Korea,132,0.04141826168810794,0.028878846189523175,0.3846710923355462,0.06634612357683947
3953,Riga International Airport,Latvia,68,0.021336680263570756,0.0007082053057510152,0.3254365363014398,0.06853305411527555
6375,Diqing Airport,China,5,0.0015688735487919673,1.1742759263693636e-06,0.2691495650705177,0.0012853484979092292
247,Bobo Dioulasso Airport,Burkina Faso,2,0.0006275494195167869,0.0,0.23313825896122897,0.0003107569487606441
3875,Key West International Airport,United States,8,0.0025101976780671476,9.33170512368398e-08,0.2830624389377387,0.004944969587801066
7180,Kobuk Airport,United States,3,0.0009413241292751803,0.0,0.1890160725935591,1.4908359047936523e-06
6374,Mörön Airport,Mongolia,1,0.00031377470975839345,0.0,0.23174810936591042,9.103236982906744e-05
2332,Kōchi Ryōma Airport,Japan,3,0.0009413241292751803,1.1699590798212382e-05,0.2573481912144703,0.00036024821608451717
5472,Chisasibi Airport,Canada,4,0.0012550988390335738,0.0003264037882656246,0.20910701397546091,2.7646814312504135e-05
2223,Benazir Bhutto International Airport,Pakistan,38,0.011923438970818951,0.003567638539058838,0.3338221430815963,0.026873676795271674
7236,Circle City /New/ Airport,United States,2,0.0006275494195167869,0.0,0.21329139338776604,1.1150629373858744e-05
5759,Hattiesburg Laurel Regional Airport,United States,1,0.00031377470975839345,0.0,0.27332761578044595,0.0011634124699620718
2586,Regional de Maringá - Sílvio Nane Junior Airport,Brazil,8,0.0025101976780671476,1.626339556715357e-05,0.2654506080293187,0.0009129035947653642
1594,Eilat Airport,Israel,3,0.0009413241292751803,0.002626687080735041,0.2656276046007668,0.0011539494919874157
141,Thompson Airport,Canada,6,0.0018826482585503606,9.461013311755823e-06,0.23433823529411765,0.00011296458659582848
5527,Red Lake Airport,Canada,9,0.002823972387825541,0.00629582316562437,0.23430377885605058,0.00010583460168450317
3885,Suvarnabhumi Airport,Thailand,121,0.037966739880765606,0.018419961823146168,0.3656493804497476,0.06327086264370511
1613,Vienna International Airport,Austria,139,0.04361468465641669,0.004096426442087373,0.36481227106227104,0.11406354641088692
3179,Phuket International Airport,Thailand,32,0.01004079071226859,0.0010201226915600402,0.3183180183779465,0.015370388873276561
3497,Garden City Regional Airport,United States,1,0.00031377470975839345,0.0,0.27365619096685556,0.00090893436545025
1545,Trieste–Friuli Venezia Giulia Airport,Italy,11,0.003451521807342328,4.445472960444412e-06,0.2882858435097241,0.00943869183246431
676,"Szczecin-Goleniów ""Solidarność"" Airport",Poland,7,0.0021964229683087543,9.601855010691214e-07,0.26981036234337963,0.006405170839755496
5470,Ogoki Post Airport,Canada,1,0.00031377470975839345,0.0,0.1812133962586001,3.119641677148683e-07
2381,Daegu Airport,South Korea,4,0.0012550988390335738,0.0,0.2869878433138226,0.0031109707466227985
5730,North Central West Virginia Airport,United States,3,0.0009413241292751803,1.6364932652399144e-06,0.2754537597234226,0.001233481761000629
5884,Niue International Airport,Niue,1,0.00031377470975839345,0.0,0.24648105181747873,0.00015080948492045165
907,Kenneth Kaunda International Airport Lusaka,Zambia,18,0.005647944775651082,0.005428793714844151,0.307210333526123,0.0058130430840982105
5800,Adıyaman Airport,Turkey,2,0.0006275494195167869,0.0,0.2815868528008482,0.002133253582612565
6372,Dalanzadgad Airport,Mongolia,1,0.00031377470975839345,0.0,0.23174810936591042,9.103236982906744e-05
2310,Oita Airport,Japan,5,0.0015688735487919673,5.574641563337526e-07,0.28496065808297566,0.002444761605498666
3391,Shanghai Hongqiao International Airport,China,68,0.021336680263570756,0.0006685819908185884,0.2925732121545947,0.010204377949823665
529,Kirkwall Airport,United Kingdom,11,0.003451521807342328,0.003878347783100052,0.25475619504396485,0.002331528071629202
2949,Murmansk Airport,Russia,5,0.0015688735487919673,6.74906598660415e-05,0.27139572511283316,0.002491839556853919
3711,Burlington International Airport,United States,10,0.0031377470975839346,3.114385271296096e-06,0.29715617715617715,0.009249387832530608
2076,Al Qaisumah/Hafr Al Batin Airport,Saudi Arabia,2,0.0006275494195167869,0.0,0.2648769946808511,0.0012311214204688663
6192,Dien Bien Phu Airport,Vietnam,1,0.00031377470975839345,0.0,0.24873175680949036,0.0002710662426995632
3333,Albury Airport,Australia,2,0.0006275494195167869,0.0,0.25950655484081103,0.0004666825919792185
236,El Golea Airport,Algeria,2,0.0006275494195167869,0.0,0.20147932734859023,2.3532664208590704e-05
2541,Diomício Freitas Airport,Brazil,2,0.0006275494195167869,0.0,0.21848221018715294,6.502304708613961e-05
6125,Elista Airport,Russia,1,0.00031377470975839345,0.0,0.260120796604636,0.0010877607591868968
4296,Gillette Campbell County Airport,United States,3,0.0009413241292751803,0.0,0.2630840350008255,0.0011777994176463244
3259,Babo Airport,Indonesia,1,0.00031377470975839345,0.0,0.17501372872048326,6.840834880471603e-07
6000,Odate Noshiro Airport,Japan,1,0.00031377470975839345,0.0,0.2571613007342855,0.00032806533434800945
1344,Aurillac Airport,France,1,0.00031377470975839345,0.0,0.2477841704245063,0.0009489876588986584
3559,El Paso International Airport,United States,13,0.004079071226859115,1.3660715355072653e-06,0.30483022477283594,0.009476142776470952
3289,Sultan Mahmud Badaruddin II Airport,Indonesia,8,0.0025101976780671476,2.804459514511634e-05,0.2681080171616051,0.0017048711298251527
5532,Deer Lake Airport,Canada,3,0.0009413241292751803,0.0,0.18986059811747885,1.5720712446594387e-06
1335,Lyon Saint-Exupéry Airport,France,77,0.024160652651396296,0.0015345280838506652,0.3311512884455528,0.06456686967066548
5767,Rutland - Southern Vermont Regional Airport,United States,1,0.00031377470975839345,0.0,0.264349701393497,0.000861299961388158
67,Dryden Regional Airport,Canada,4,0.0012550988390335738,9.372802220511577e-06,0.22165808874669635,2.5139274891485925e-05
5585,Sandane Airport (Anda),Norway,2,0.0006275494195167869,0.0,0.25465441470235717,0.0012153183415208224
2564,Guarulhos - Governador André Franco Montoro International Airport,Brazil,92,0.028867273297772198,0.04418056056322022,0.3595036661026509,0.04821490134628063
3633,Newport News Williamsburg International Airport,United States,5,0.0015688735487919673,2.094115932448987e-06,0.28346526727741705,0.003800618509500297
596,Cork Airport,Ireland,30,0.009413241292751803,1.5821053546631132e-05,0.31135209066041425,0.0344491241920509
